Unnamed: 0,geoid,year,in100,msaid15,msaname15,countyfips,statefips,stateusps,pop,z_ED_nat,z_HE_nat,z_SE_nat,z_COI_nat,c5_ED_nat,c5_HE_nat,c5_SE_nat,c5_COI_nat,r_ED_nat,r_HE_nat,r_SE_nat,r_COI_nat,c5_ED_stt,c5_HE_stt,c5_SE_stt,c5_COI_stt,r_ED_stt,r_HE_stt,r_SE_stt,r_COI_stt,c5_ED_met,c5_HE_met,c5_SE_met,c5_COI_met,r_ED_met,r_HE_met,r_SE_met,r_COI_met,ID Year,Year,ID Race,Race,Household Income by Race,Household Income by Race Moe,Geography,ID Geography,ID,Region
2437,36103112206,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1674,0.069201209,0.038784652999999995,0.20819686,0.036005795,Very High,High,Very High,Very High,83,70,87,86,Very High,Moderate,Very High,Very High,81,52,89,86,High,Moderate,Very High,Very High,72,50,89,81,2015,2015,0,Total,129844,24006.0,"Census Tract 1122.06, Suffolk County, NY",14000US36103112206,36103112206,LI
2438,36103112210,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1940,0.057469752,0.053839992999999996,0.19565281,0.034851018,High,Very High,Very High,Very High,79,84,85,84,High,High,Very High,Very High,76,75,88,84,High,High,Very High,High,67,71,87,79,2015,2015,0,Total,123214,29181.0,"Census Tract 1122.10, Suffolk County, NY",14000US36103112210,36103112210,LI
2439,36103112211,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,978,0.057748925,0.048201285,0.15019973,0.028992416,High,High,High,High,80,79,76,78,High,High,High,High,77,67,79,79,High,High,High,High,67,63,77,73,2015,2015,0,Total,155125,14261.0,"Census Tract 1122.11, Suffolk County, NY",14000US36103112211,36103112211,LI
2440,36103112212,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,841,0.082495876,0.06428954,0.18066667,0.036985713999999996,Very High,Very High,Very High,Very High,86,92,82,86,Very High,Very High,Very High,Very High,85,88,85,87,High,Very High,Very High,Very High,77,84,83,82,2015,2015,0,Total,175313,22791.0,"Census Tract 1122.12, Suffolk County, NY",14000US36103112212,36103112212,LI
2441,36103112213,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1318,0.063416295,0.041655421,0.22288787,0.037381336,Very High,High,Very High,Very High,81,72,90,87,High,Moderate,Very High,Very High,79,56,92,87,High,Moderate,Very High,Very High,70,53,92,83,2015,2015,0,Total,130455,27193.0,"Census Tract 1122.13, Suffolk County, NY",14000US36103112213,36103112213,LI
2442,36103112214,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1090,0.077772699,0.05880051099999999,0.20096844,0.038242035,Very High,Very High,Very High,Very High,85,88,86,88,Very High,Very High,Very High,Very High,84,82,88,88,High,High,Very High,Very High,76,78,88,84,2015,2015,0,Total,108900,21519.0,"Census Tract 1122.14, Suffolk County, NY",14000US36103112214,36103112214,LI
2443,36103122300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,862,0.029941471,0.045163978,0.22458477,0.03425131,High,High,Very High,Very High,69,76,90,84,High,High,Very High,Very High,64,62,92,84,Moderate,Moderate,Very High,High,56,59,92,79,2015,2015,0,Total,88690,14543.999999999998,"Census Tract 1223, Suffolk County, NY",14000US36103122300,36103122300,LI
2444,36103122403,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,575,0.025914262999999996,0.017459211999999998,0.08756726199999999,0.014913114,High,Moderate,High,High,68,48,63,63,High,Low,High,High,63,22,68,64,Moderate,Low,High,Moderate,54,22,65,59,2015,2015,0,Total,95268,33028.0,"Census Tract 1224.03, Suffolk County, NY",14000US36103122403,36103122403,LI
2445,36103122404,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,945,0.002448265,0.05130437400000001,0.13639511,0.021602338,Moderate,Very High,High,High,56,81,73,71,Moderate,High,High,High,51,71,76,71,Moderate,High,High,High,44,68,74,65,2015,2015,0,Total,90781,9062.0,"Census Tract 1224.04, Suffolk County, NY",14000US36103122404,36103122404,LI
2446,36103122405,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,913,0.049370844000000004,0.022395287000000003,0.069424868,0.015920324,High,Moderate,Moderate,High,77,53,59,64,High,Low,High,High,73,28,65,65,High,Low,High,Moderate,63,28,62,60,2015,2015,0,Total,99306,21555.0,"Census Tract 1224.05, Suffolk County, NY",14000US36103122405,36103122405,LI
2447,36103122406,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1228,-0.055797587999999995,0.007412265,-0.16262302,-0.024304811000000003,Low,Low,Very Low,Very Low,22,38,19,20,Low,Very Low,Low,Low,24,14,30,26,Low,Very Low,Low,Low,24,14,29,26,2015,2015,0,Total,74044,9903.0,"Census Tract 1224.06, Suffolk County, NY",14000US36103122406,36103122406,LI
2448,36103122501,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1449,-0.043752216,-0.006161031,-0.29277119,-0.039563026,Low,Low,Very Low,Very Low,28,28,8,11,Low,Very Low,Very Low,Very Low,28,9,18,18,Low,Very Low,Very Low,Very Low,28,8,16,16,2015,2015,0,Total,41994,6316.0,"Census Tract 1225.01, Suffolk County, NY",14000US36103122501,36103122501,LI
2449,36103122502,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1192,0.020874634,0.032415159,-0.084818959,-0.0041136,High,High,Low,Low,65,63,30,40,High,Moderate,Low,Moderate,61,43,40,44,Moderate,Moderate,Low,Moderate,52,41,39,43,2015,2015,0,Total,81063,9034.0,"Census Tract 1225.02, Suffolk County, NY",14000US36103122502,36103122502,LI
2450,36103122601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1497,0.026442455,0.034860551000000004,0.16540979,0.025881812,High,High,High,High,68,65,79,75,High,Moderate,Very High,High,63,46,82,75,Moderate,Moderate,High,High,54,44,80,69,2015,2015,0,Total,80625,10330.0,"Census Tract 1226.01, Suffolk County, NY",14000US36103122601,36103122601,LI
2451,36103122602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1188,0.025124952000000002,0.041194502,0.10561705,0.019451914,High,High,High,High,67,72,66,68,High,Moderate,High,High,62,56,71,69,Moderate,Moderate,High,High,53,53,67,63,2015,2015,0,Total,98235,12729.0,"Census Tract 1226.02, Suffolk County, NY",14000US36103122602,36103122602,LI
2452,36103122603,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1397,0.030391823999999998,0.060436103,0.068917491,0.017810806999999998,High,Very High,Moderate,High,69,89,59,66,High,Very High,High,High,65,84,65,67,Moderate,High,High,High,56,80,61,61,2015,2015,0,Total,92014,4790.0,"Census Tract 1226.03, Suffolk County, NY",14000US36103122603,36103122603,LI
2453,36103122704,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,408,0.019626921000000002,0.03160039,0.15809491,0.02393017,High,High,High,High,65,62,77,73,Moderate,Moderate,Very High,High,60,41,81,73,Moderate,Low,High,High,51,40,79,67,2015,2015,0,Total,81250,24437.0,"Census Tract 1227.04, Suffolk County, NY",14000US36103122704,36103122704,LI
2454,36103122705,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,687,0.018209549,0.041623529,0.08498472,0.016332,High,High,High,High,64,72,62,65,Moderate,Moderate,High,High,60,56,68,66,Moderate,Moderate,High,Moderate,51,53,64,60,2015,2015,0,Total,75556,21328.0,"Census Tract 1227.05, Suffolk County, NY",14000US36103122705,36103122705,LI
2455,36103122706,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,822,0.021514369,0.046697482,0.12126219,0.021458954,High,High,High,High,66,77,70,70,High,High,High,High,61,65,73,71,Moderate,High,High,High,52,61,70,65,2015,2015,0,Total,84278,11867.0,"Census Tract 1227.06, Suffolk County, NY",14000US36103122706,36103122706,LI
2456,36103122707,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,551,0.03138018,0.062556252,0.2389157,0.037928727,High,Very High,Very High,Very High,70,91,92,87,High,Very High,Very High,Very High,65,86,94,88,Moderate,Very High,Very High,Very High,56,82,94,83,2015,2015,0,Total,92500,14626.0,"Census Tract 1227.07, Suffolk County, NY",14000US36103122707,36103122707,LI
2457,36103122801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1160,0.027110552000000003,0.016794933,0.10401415,0.016888646,High,Moderate,High,High,68,47,66,65,High,Low,High,High,63,21,71,66,Moderate,Low,High,High,54,22,67,61,2015,2015,0,Total,71875,14441.0,"Census Tract 1228.01, Suffolk County, NY",14000US36103122801,36103122801,LI
2458,36103122802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,915,0.015487177,0.040584817999999995,0.12816536,0.020945527,High,High,High,High,63,71,71,70,Moderate,Moderate,High,High,58,55,75,70,Moderate,Moderate,High,High,50,52,72,64,2015,2015,0,Total,83026,11664.0,"Census Tract 1228.02, Suffolk County, NY",14000US36103122802,36103122802,LI
2459,36103122901,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1385,0.011509192,0.050501755999999995,0.14352465,0.02334835,High,Very High,High,High,61,81,74,73,Moderate,High,High,High,56,70,78,73,Moderate,High,High,High,48,66,75,66,2015,2015,0,Total,78173,15781.0,"Census Tract 1229.01, Suffolk County, NY",14000US36103122901,36103122901,LI
2460,36103122902,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,714,0.007576079,0.040070251,0.12016775,0.019085459,Moderate,High,High,High,59,71,70,68,Moderate,Moderate,High,High,54,54,73,68,Moderate,Moderate,High,High,46,52,70,62,2015,2015,0,Total,79219,13795.000000000002,"Census Tract 1229.02, Suffolk County, NY",14000US36103122902,36103122902,LI
2461,36103123001,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1270,0.00800207,0.03335128,0.091248885,0.015052268,Moderate,High,High,High,59,64,63,63,Moderate,Moderate,High,High,54,44,69,64,Moderate,Moderate,High,Moderate,46,42,65,59,2015,2015,0,Total,83015,5907.0,"Census Tract 1230.01, Suffolk County, NY",14000US36103123001,36103123001,LI
2462,36103123002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1132,0.02086468,0.026437707,0.081800058,0.014639077,High,Moderate,High,High,65,57,61,63,High,Low,High,High,61,34,67,64,Moderate,Low,High,Moderate,52,33,63,59,2015,2015,0,Total,103199,15068.0,"Census Tract 1230.02, Suffolk County, NY",14000US36103123002,36103123002,LI
2463,36103123101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,631,0.04465441,0.020402551,0.11503709,0.02049485,High,Moderate,High,High,75,51,68,69,High,Low,High,High,71,25,72,70,High,Low,High,High,61,25,69,64,2015,2015,0,Total,80406,9804.0,"Census Tract 1231.01, Suffolk County, NY",14000US36103123101,36103123101,LI
2464,36103123102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,772,0.026734451,0.026894118999999998,0.13161851,0.021134056000000002,High,Moderate,High,High,68,57,72,70,High,Low,High,High,63,34,76,70,Moderate,Low,High,High,54,34,73,64,2015,2015,0,Total,88281,21350.0,"Census Tract 1231.02, Suffolk County, NY",14000US36103123102,36103123102,LI
2465,36103123201,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,510,0.011805537,-0.002002802,0.021263856,0.003566578,High,Low,Moderate,Moderate,61,31,49,49,Moderate,Very Low,Moderate,Moderate,56,10,57,53,Moderate,Very Low,Moderate,Moderate,48,10,54,50,2015,2015,0,Total,59844,14143.0,"Census Tract 1232.01, Suffolk County, NY",14000US36103123201,36103123201,LI
2466,36103123202,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,2453,-0.004191806,-0.015059487,0.062650852,0.005224971,Moderate,Low,Moderate,Moderate,52,22,57,51,Moderate,Very Low,High,Moderate,48,6,63,54,Moderate,Very Low,Moderate,Moderate,41,6,60,51,2015,2015,0,Total,77213,11801.0,"Census Tract 1232.02, Suffolk County, NY",14000US36103123202,36103123202,LI
2467,36103123301,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1681,-0.008698244,0.006830022,0.012369231000000001,0.0012045489999999999,Moderate,Low,Moderate,Moderate,50,38,47,47,Moderate,Very Low,Moderate,Moderate,45,14,55,50,Low,Very Low,Moderate,Moderate,40,14,53,48,2015,2015,0,Total,67041,12921.0,"Census Tract 1233.01, Suffolk County, NY",14000US36103123301,36103123301,LI
2468,36103123302,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,655,-0.007298796999999999,0.016689427,0.00013199299999999998,0.000984289,Moderate,Moderate,Moderate,Moderate,50,47,45,46,Moderate,Low,Moderate,Moderate,46,21,53,50,Low,Low,Moderate,Moderate,40,21,51,48,2015,2015,0,Total,56917,20368.0,"Census Tract 1233.02, Suffolk County, NY",14000US36103123302,36103123302,LI
2469,36103123401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1001,0.012436731000000001,0.01848359,0.069933414,0.011480009,High,Moderate,Moderate,Moderate,61,49,59,59,Moderate,Low,High,High,57,23,65,61,Moderate,Low,High,Moderate,48,24,62,56,2015,2015,0,Total,93041,15774.999999999998,"Census Tract 1234.01, Suffolk County, NY",14000US36103123401,36103123401,LI
2470,36103123402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1291,0.016304581999999998,0.023271279,0.029468400000000002,0.007708059000000001,High,Moderate,Moderate,Moderate,63,53,51,54,Moderate,Low,Moderate,Moderate,59,29,58,57,Moderate,Low,Moderate,Moderate,50,29,55,53,2015,2015,0,Total,59771,12069.0,"Census Tract 1234.02, Suffolk County, NY",14000US36103123402,36103123402,LI
2471,36103123500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1520,-0.011481217,0.010184661999999999,0.079424076,0.009057145,Moderate,Moderate,High,Moderate,48,41,61,56,Moderate,Very Low,High,Moderate,44,16,67,58,Low,Very Low,High,Moderate,39,16,63,54,2015,2015,0,Total,70691,16043.999999999998,"Census Tract 1235, Suffolk County, NY",14000US36103123500,36103123500,LI
2472,36103123600,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,426,0.006138313,0.034275901,0.068793721,0.012331448,Moderate,High,Moderate,Moderate,58,65,59,60,Moderate,Moderate,High,High,53,45,65,62,Moderate,Moderate,High,Moderate,45,44,61,57,2015,2015,0,Total,108750,11106.0,"Census Tract 1236, Suffolk County, NY",14000US36103123600,36103123600,LI
2473,36103123701,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1677,-0.007012986,0.028379513,-0.061725579,-0.004938719,Moderate,Moderate,Low,Low,51,59,33,39,Moderate,Low,Moderate,Moderate,46,37,43,44,Low,Low,Moderate,Moderate,40,36,42,42,2015,2015,0,Total,61523,10798.0,"Census Tract 1237.01, Suffolk County, NY",14000US36103123701,36103123701,LI
2474,36103123702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1898,-0.023318624,0.04070463,0.052144628,0.007821386999999999,Moderate,High,Moderate,Moderate,41,71,55,54,Low,Moderate,High,Moderate,37,55,62,57,Low,Moderate,Moderate,Moderate,34,52,59,53,2015,2015,0,Total,62821,12383.0,"Census Tract 1237.02, Suffolk County, NY",14000US36103123702,36103123702,LI
2475,36103123801,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,485,-0.0020929000000000004,0.016828043,-0.019396588,-0.0006980039999999999,Moderate,Moderate,Moderate,Moderate,53,47,41,44,Moderate,Low,Moderate,Moderate,49,21,50,48,Moderate,Low,Moderate,Moderate,42,22,48,46,2015,2015,0,Total,81071,11520.0,"Census Tract 1238.01, Suffolk County, NY",14000US36103123801,36103123801,LI
2476,36103123802,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,537,0.008094391999999999,0.037657231,0.027664226,0.008121169000000001,Moderate,High,Moderate,Moderate,59,68,50,55,Moderate,Moderate,Moderate,Moderate,54,50,58,57,Moderate,Moderate,Moderate,Moderate,46,48,55,53,2015,2015,0,Total,64250,17258.0,"Census Tract 1238.02, Suffolk County, NY",14000US36103123802,36103123802,LI
2477,36103123900,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1128,0.021849962,0.050389577000000005,0.12860963,0.02274395,High,Very High,High,High,66,81,71,72,High,High,High,High,61,70,75,72,Moderate,High,High,High,52,66,72,66,2015,2015,0,Total,73750,13504.0,"Census Tract 1239, Suffolk County, NY",14000US36103123900,36103123900,LI
2478,36103124001,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1050,0.015796069,0.045467402999999997,0.13554019,0.022357436,High,High,High,High,63,76,73,72,Moderate,High,High,High,58,63,76,72,Moderate,Moderate,High,High,50,59,74,65,2015,2015,0,Total,85521,11942.0,"Census Tract 1240.01, Suffolk County, NY",14000US36103124001,36103124001,LI
2479,36103124002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,701,0.019280557,0.040091485,0.15109748,0.023981072000000003,High,High,High,High,64,71,76,73,Moderate,Moderate,High,High,60,54,80,73,Moderate,Moderate,High,High,51,52,77,67,2015,2015,0,Total,83750,16995.0,"Census Tract 1240.02, Suffolk County, NY",14000US36103124002,36103124002,LI
2480,36103124101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,956,0.00334951,0.027766719,0.074461229,0.011990057,Moderate,Moderate,Moderate,Moderate,56,58,60,59,Moderate,Low,High,High,51,36,66,61,Moderate,Low,High,Moderate,44,35,62,56,2015,2015,0,Total,91750,10093.0,"Census Tract 1241.01, Suffolk County, NY",14000US36103124101,36103124101,LI
2481,36103124102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,561,0.015537549,0.016735772,0.050905518,0.009422528000000001,High,Moderate,Moderate,Moderate,63,47,55,56,Moderate,Low,High,Moderate,58,21,62,59,Moderate,Low,Moderate,Moderate,50,22,58,55,2015,2015,0,Total,88971,16305.0,"Census Tract 1241.02, Suffolk County, NY",14000US36103124102,36103124102,LI
2482,36103124200,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,738,0.019196599999999998,0.036950647999999996,0.15208170000000001,0.023752121,High,High,High,High,64,68,76,73,Moderate,Moderate,High,High,60,49,80,73,Moderate,Moderate,High,High,51,47,77,67,2015,2015,0,Total,81154,13123.0,"Census Tract 1242, Suffolk County, NY",14000US36103124200,36103124200,LI
2483,36103124300,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,950,0.035216179,0.061129797,0.11896511,0.024242127000000002,High,Very High,High,High,72,90,69,74,High,Very High,High,High,67,85,73,73,Moderate,High,High,High,58,80,70,67,2015,2015,0,Total,71038,7921.0,"Census Tract 1243, Suffolk County, NY",14000US36103124300,36103124300,LI
2484,36103124401,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,674,0.025768687999999998,0.040818024,0.11846226,0.020977849,High,High,High,High,67,72,69,70,High,Moderate,High,High,63,55,73,70,Moderate,Moderate,High,High,54,52,70,64,2015,2015,0,Total,80536,6557.0,"Census Tract 1244.01, Suffolk County, NY",14000US36103124401,36103124401,LI
2485,36103124402,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,627,0.026241402999999996,0.021261735,0.18174809,0.026313916,High,Moderate,Very High,High,68,51,82,76,High,Low,Very High,High,63,26,85,76,Moderate,Low,Very High,High,54,26,84,70,2015,2015,0,Total,106050,8388.0,"Census Tract 1244.02, Suffolk County, NY",14000US36103124402,36103124402,LI
2486,36103124500,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1192,0.073733062,0.07158295099999999,0.16809353,0.035329834,Very High,Very High,High,Very High,84,95,79,85,Very High,Very High,Very High,Very High,83,93,83,85,High,Very High,Very High,High,74,91,81,80,2015,2015,0,Total,101984,16128.999999999998,"Census Tract 1245, Suffolk County, NY",14000US36103124500,36103124500,LI
2487,36103124601,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,495,0.02751364,0.03096305,0.18003882,0.027287932,High,High,Very High,High,68,61,82,77,High,Low,Very High,High,64,40,84,76,Moderate,Low,Very High,High,55,39,83,71,2015,2015,0,Total,106354,16006.0,"Census Tract 1246.01, Suffolk County, NY",14000US36103124601,36103124601,LI
2488,36103124602,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,675,0.068183728,0.03990379,0.19737031,0.034752481,Very High,High,Very High,Very High,83,71,85,84,Very High,Moderate,Very High,Very High,81,54,88,84,High,Moderate,Very High,High,72,51,87,79,2015,2015,0,Total,95568,13220.0,"Census Tract 1246.02, Suffolk County, NY",14000US36103124602,36103124602,LI
2489,36103134702,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1048,0.07401154900000001,0.039460037,0.19509721,0.035085034,Very High,High,Very High,Very High,84,70,85,85,Very High,Moderate,Very High,Very High,83,53,88,85,High,Moderate,Very High,High,74,51,86,80,2015,2015,0,Total,88333,8887.0,"Census Tract 1347.02, Suffolk County, NY",14000US36103134702,36103134702,LI
2490,36103134703,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,927,0.09171810000000001,0.06760733599999999,0.22741458,0.04379846900000001,Very High,Very High,Very High,Very High,89,93,90,92,Very High,Very High,Very High,Very High,87,90,92,93,High,Very High,Very High,Very High,80,87,93,89,2015,2015,0,Total,153636,27064.0,"Census Tract 1347.03, Suffolk County, NY",14000US36103134703,36103134703,LI
2491,36103134704,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,526,0.081343494,0.045957357000000004,0.12342361,0.028246164,Very High,High,High,High,86,77,70,78,Very High,High,High,High,85,63,74,78,High,Moderate,High,High,77,60,71,72,2015,2015,0,Total,103393,13242.0,"Census Tract 1347.04, Suffolk County, NY",14000US36103134704,36103134704,LI
2492,36103134902,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,874,0.084386371,0.076067217,0.25587779,0.047200408,Very High,Very High,Very High,Very High,87,97,94,94,Very High,Very High,Very High,Very High,86,97,96,94,High,Very High,Very High,Very High,78,94,96,93,2015,2015,0,Total,114286,25342.0,"Census Tract 1349.02, Suffolk County, NY",14000US36103134902,36103134902,LI
2493,36103134903,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,385,0.076204471,0.079308912,0.098450162,0.028320601,Very High,Very High,High,High,85,98,65,78,Very High,Very High,High,High,84,98,70,78,High,Very High,High,High,75,96,66,72,2015,2015,0,Total,130057,7893.0,"Census Tract 1349.03, Suffolk County, NY",14000US36103134903,36103134903,LI
2494,36103134904,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1340,0.087887384,0.055902100999999996,0.28433463,0.048753366,Very High,Very High,Very High,Very High,88,86,97,95,Very High,High,Very High,Very High,86,78,98,95,High,High,Very High,Very High,79,74,99,94,2015,2015,0,Total,116604,10074.0,"Census Tract 1349.04, Suffolk County, NY",14000US36103134904,36103134904,LI
2495,36103134906,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1124,0.066832528,0.04311461,0.052335426,0.01806673,Very High,High,Moderate,High,82,74,55,67,High,Moderate,High,High,80,59,62,67,High,Moderate,Moderate,High,71,56,59,62,2015,2015,0,Total,100357,15049.0,"Census Tract 1349.06, Suffolk County, NY",14000US36103134906,36103134906,LI
2496,36103134907,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,835,0.081898853,0.060772318,0.19333871,0.03802013,Very High,Very High,Very High,Very High,86,89,84,87,Very High,Very High,Very High,Very High,85,84,87,88,High,High,Very High,Very High,77,80,86,83,2015,2015,0,Total,108849,10733.0,"Census Tract 1349.07, Suffolk County, NY",14000US36103134907,36103134907,LI
2497,36103135002,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1299,0.078074865,0.05409706,0.14226568,0.030943602,Very High,Very High,High,High,85,84,74,80,Very High,High,High,High,84,75,78,80,High,High,High,High,76,71,75,75,2015,2015,0,Total,92004,10700.0,"Census Tract 1350.02, Suffolk County, NY",14000US36103135002,36103135002,LI
2498,36103135003,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1005,0.080833398,0.070468545,0.18909919,0.038440712,Very High,Very High,Very High,Very High,86,95,84,88,Very High,Very High,Very High,Very High,85,93,86,89,High,Very High,Very High,Very High,77,90,85,84,2015,2015,0,Total,107404,23562.0,"Census Tract 1350.03, Suffolk County, NY",14000US36103135003,36103135003,LI
2499,36103135004,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,561,0.090802535,0.034507684,0.33870593,0.053126466,Very High,High,Very High,Very High,88,65,100,98,Very High,Moderate,Very High,Very High,87,46,100,97,High,Moderate,Very High,Very High,80,44,100,97,2015,2015,0,Total,156818,16236.0,"Census Tract 1350.04, Suffolk County, NY",14000US36103135004,36103135004,LI
2500,36103135005,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,548,0.070861697,0.025835222,0.20907722,0.034913927000000004,Very High,Moderate,Very High,Very High,83,56,87,84,Very High,Low,Very High,Very High,82,33,90,85,High,Low,Very High,High,73,32,89,79,2015,2015,0,Total,75917,13567.0,"Census Tract 1350.05, Suffolk County, NY",14000US36103135005,36103135005,LI
2501,36103135101,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,603,0.063130774,0.065706268,0.20548792,0.037884045,Very High,Very High,Very High,Very High,81,92,87,87,High,Very High,Very High,Very High,79,89,89,88,High,Very High,Very High,Very High,70,85,89,83,2015,2015,0,Total,124226,7498.000000000001,"Census Tract 1351.01, Suffolk County, NY",14000US36103135101,36103135101,LI
2502,36103135102,2015,1,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",36103,36,NY,1053,0.058909811,0.060191989,0.25178334,0.042218140999999994,High,Very High,Very High,Very High,80,89,94,91,High,Very High,Very High,Very High,77,84,95,91,High,High,Very High,Very High,68,79,96,88,2015,2015,0,Total,125357,16611.0,"Census Tract 1351.02, Suffolk County, NY",14000US36103135102,36103135102,LI
